"","State","Year","Week","covid_measure","Date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"1","AK","2020","15",1.4060261891906,2020-04-06,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,1,1,1,1,0,1,0
"2","AK","2020","16",1.6989483119386,2020-04-13,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,1,1,1,1,0,1,0
"3","AK","2020","17",0.85923822672758,2020-04-20,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,1,1,1,1,0,1,0
"4","AK","2020","18",0.46867539639686,2020-04-27,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,1,1,1,1,0,1,0
"5","AK","2020","19",0.4882035379134,2020-05-04,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,1,1,1,1,0,1,0
"6","AK","2020","20",0.2148095566819,2020-05-11,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,1,1,1,0,1,0
"7","AK","2020","21",0.35150654729765,2020-05-18,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,1,1,1,0,1,0
"8","AK","2020","22",0.17575327364882,2020-05-25,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"9","AK","2020","23",1.1326322079591,2020-06-01,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"10","AK","2020","24",1.8747015855875,2020-06-08,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"11","AK","2020","25",1.9723422931701,2020-06-15,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"12","AK","2020","26",1.8551734440709,2020-06-22,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"13","AK","2020","27",2.7534679538316,2020-06-29,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"14","AK","2020","28",5.1944856433986,2020-07-06,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"15","AK","2020","29",7.2839967856679,2020-07-13,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"16","AK","2020","30",8.0065380217797,2020-07-20,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"17","AK","2020","31",13.1619674,2020-07-27,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"18","AK","2020","32",14.0407338,2020-08-03,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"19","AK","2020","33",8.4556853,2020-08-10,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"20","AK","2020","34",10.4280276,2020-08-17,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"21","AK","2020","35",9.7835989,2020-08-24,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"22","AK","2020","36",8.8462481,2020-08-31,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"23","AK","2020","37",10.4475557,2020-09-07,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"24","AK","2020","38",10.8381185,2020-09-14,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"25","AK","2020","39",10.7990623,2020-09-21,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"26","AK","2020","40",13.4939458,2020-09-28,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"27","AK","2020","41",19.8405918,2020-10-05,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"28","AK","2020","42",24.6835709,2020-10-12,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"29","AK","2020","43",25.4842247,2020-10-19,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"30","AK","2020","44",42.4932359,2020-10-26,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"31","AK","2020","45",51.027033782708,2020-11-02,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"32","AK","2020","46",62.80250311718,2020-11-09,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"33","AK","2020","47",79.14755756652,2020-11-16,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"34","AK","2020","48",52.608813245548,2020-11-23,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"35","AK","2020","49",0,2020-11-30,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"36","AK","2020","50",196.6288569,2020-12-07,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"37","AK","2020","51",77.058046424251,2020-12-14,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"38","AK","2020","52",46.691786366037,2020-12-21,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"39","AK","2020","53",35.6193301,2020-12-28,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"40","AK","2021","01",46.7308426,2021-01-04,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"41","AK","2021","02",38.118932240278,2021-01-11,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"42","AK","2021","03",31.733229964371,2021-01-18,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"43","AK","2021","04",23.8243327,2021-01-25,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"44","AK","2021","05",26.2067659,2021-02-01,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"45","AK","2021","06",19.7429511,2021-02-08,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"46","AK","2021","07",11.3849065,2021-02-15,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"47","AK","2021","08",23.3361291,2021-02-22,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"48","AK","2021","09",15.7201539,2021-03-01,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"49","AL","2020","15",3.0941986833922,2020-04-06,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,0,0,1,0,1,1
"50","AL","2020","16",5.2385774319579,2020-04-13,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"51","AL","2020","17",3.7089594387555,2020-04-20,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"52","AL","2020","18",4.2625354743906,2020-04-27,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"53","AL","2020","19",4.5830268634426,2020-05-04,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"54","AL","2020","20",5.9844483010242,2020-05-11,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"55","AL","2020","21",5.5765501695035,2020-05-18,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,1,1,1,1,1,1,1
"56","AL","2020","22",9.0786469844164,2020-05-25,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,0,0,1,0,1,1,1
"57","AL","2020","23",8.8921792671498,2020-06-01,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,1,0,0,1,0,1,1,1
"58","AL","2020","24",6.8293801448883,2020-06-08,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"59","AL","2020","25",16.554837023573,2020-06-15,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"60","AL","2020","26",12.181586342056,2020-06-22,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"61","AL","2020","27",19.5849374,2020-06-29,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"62","AL","2020","28",22.4431379,2020-07-06,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"63","AL","2020","29",31.0789241,2020-07-13,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"64","AL","2020","30",38.884346166246,2020-07-20,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"65","AL","2020","31",39.0533325,2020-07-27,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"66","AL","2020","32",30.2019431,2020-08-03,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"67","AL","2020","33",30.1815482,2020-08-10,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"68","AL","2020","34",17.4347316,2020-08-17,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"69","AL","2020","35",22.4518786,2020-08-24,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"70","AL","2020","36",27.235941,2020-08-31,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"71","AL","2020","37",20.1472541,2020-09-07,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"72","AL","2020","38",18.8973377,2020-09-14,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"73","AL","2020","39",18.4166006,2020-09-21,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"74","AL","2020","40",20.9863589,2020-09-28,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"75","AL","2020","41",19.6082459,2020-10-05,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"76","AL","2020","42",18.538970077613,2020-10-12,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"77","AL","2020","43",21.5865518,2020-10-19,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"78","AL","2020","44",34.4819599,2020-10-26,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"79","AL","2020","45",27.868183057106,2020-11-02,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"80","AL","2020","46",29.051087638516,2020-11-09,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"81","AL","2020","47",41.885310991005,2020-11-16,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"82","AL","2020","48",43.254683289681,2020-11-23,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"83","AL","2020","49",44.999904580973,2020-11-30,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"84","AL","2020","50",66.1523362584,2020-12-07,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"85","AL","2020","51",74.758986833485,2020-12-14,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"86","AL","2020","52",78.505822527311,2020-12-21,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"87","AL","2020","53",67.192476493778,2020-12-28,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"88","AL","2021","01",76.335221756004,2021-01-04,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"89","AL","2021","02",87.124127334725,2021-01-11,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"90","AL","2021","03",58.358568388274,2021-01-18,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"91","AL","2021","04",55.305159518033,2021-01-25,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"92","AL","2021","05",52.0099253,2021-02-01,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"93","AL","2021","06",36.4340438,2021-02-08,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"94","AL","2021","07",24.0426813,2021-02-15,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"95","AL","2021","08",16.9627352,2021-02-22,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"96","AL","2021","09",18.4457362,2021-03-01,0,93.24,0.066716163,16.8,43.1,0.68,0.27,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"97","AR","2020","15",1.9929345027993,2020-04-06,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"98","AR","2020","16",2.5893947102879,2020-04-13,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"99","AR","2020","17",2.3574379629312,2020-04-20,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"100","AR","2020","18",5.1835232317464,2020-04-27,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"101","AR","2020","19",1.8793230347062,2020-05-04,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"102","AR","2020","20",2.7314090454043,2020-05-11,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,1,1,1,1,1,1
"103","AR","2020","21",3.6639698460015,2020-05-18,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,1,0,1,1,1,1,1
"104","AR","2020","22",5.7563143833823,2020-05-25,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,1,1,1,1,1
"105","AR","2020","23",6.6936089951501,2020-06-01,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"106","AR","2020","24",10.859362825229,2020-06-08,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"107","AR","2020","25",15.058253333502,2020-06-15,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"108","AR","2020","26",14.982512354774,2020-06-22,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"109","AR","2020","27",19.7636616,2020-06-29,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"110","AR","2020","28",18.9163094,2020-07-06,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"111","AR","2020","29",22.1826391,2020-07-13,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"112","AR","2020","30",23.6122501,2020-07-20,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"113","AR","2020","31",26.1306377,2020-07-27,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"114","AR","2020","32",24.3791275,2020-08-03,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"115","AR","2020","33",25.7093285,2020-08-10,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"116","AR","2020","34",14.433390258991,2020-08-17,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"117","AR","2020","35",18.0689572,2020-08-24,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"118","AR","2020","36",20.4974024,2020-08-31,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"119","AR","2020","37",21.3163517,2020-09-07,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"120","AR","2020","38",23.1956747,2020-09-14,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"121","AR","2020","39",27.1578747,2020-09-21,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"122","AR","2020","40",26.9117165,2020-09-28,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"123","AR","2020","41",25.472637908701,2020-10-05,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"124","AR","2020","42",28.6726943,2020-10-12,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"125","AR","2020","43",28.9235863,2020-10-19,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"126","AR","2020","44",33.7520736,2020-10-26,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"127","AR","2020","45",32.724836621975,2020-11-02,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"128","AR","2020","46",43.413782245065,2020-11-09,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"129","AR","2020","47",54.604511852232,2020-11-16,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"130","AR","2020","48",56.067259503931,2020-11-23,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"131","AR","2020","49",52.871936963813,2020-11-30,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"132","AR","2020","50",69.506549417107,2020-12-07,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"133","AR","2020","51",71.078174725728,2020-12-14,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"134","AR","2020","52",75.977669287241,2020-12-21,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"135","AR","2020","53",63.53247971988,2020-12-28,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"136","AR","2021","01",86.406255295951,2021-01-04,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"137","AR","2021","02",102.07517027045,2021-01-11,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"138","AR","2021","03",75.35280621273,2021-01-18,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"139","AR","2021","04",58.888610961575,2021-01-25,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"140","AR","2021","05",55.821101323062,2021-02-01,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"141","AR","2021","06",51.5038655,2021-02-08,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"142","AR","2021","07",28.4596728,2021-02-15,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"143","AR","2021","08",11.3422116,2021-02-22,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"144","AR","2021","09",32.2467217,2021-03-01,1,56.67,0.09015122,17.2,43.5,0.77,0.15,0.01,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"145","AZ","2020","15",2.5553954082842,2020-04-06,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"146","AZ","2020","16",2.4435232590736,2020-04-13,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"147","AZ","2020","17",2.6751182346324,2020-04-20,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"148","AZ","2020","18",3.2423296578229,2020-04-27,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"149","AZ","2020","19",4.3237604335254,2020-05-04,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"150","AZ","2020","20",4.8281664396153,2020-05-11,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"151","AZ","2020","21",5.4778099727505,2020-05-18,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"152","AZ","2020","22",4.6907795897075,2020-05-25,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,1,1,0,1,0
"153","AZ","2020","23",6.9929906603046,2020-06-01,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"154","AZ","2020","24",14.826003774331,2020-06-08,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"155","AZ","2020","25",17.718978299531,2020-06-15,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"156","AZ","2020","26",35.094489474293,2020-06-22,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"157","AZ","2020","27",39.149364215856,2020-06-29,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
