"","Date","Outcome","Pred_vs_Obs"
"612",2021-01-18,42.487862181046,"Observed"
"613",2021-01-25,35.80491716066,"Observed"
"614",2021-02-01,21.1839764,"Observed"
"615",2021-02-08,23.7820113,"Observed"
"616",2021-02-15,14.5969589,"Observed"
"617",2020-04-20,10.689635124829,"Observed"
"618",2020-04-27,16.205811529151,"Observed"
"619",2020-05-04,20.238381118005,"Observed"
"620",2020-05-11,17.104318088368,"Observed"
"621",2020-05-18,19.69612057223,"Observed"
"622",2020-05-25,17.513550059504,"Observed"
"623",2020-06-01,10.398776037906,"Observed"
"624",2020-06-08,8.0876863937483,"Observed"
"625",2020-06-15,5.1813502461203,"Observed"
"626",2020-06-22,4.7529531,"Observed"
"627",2020-06-29,5.9107527,"Observed"
"628",2020-07-06,6.0922578,"Observed"
"629",2020-07-13,7.8171198,"Observed"
"630",2020-07-20,8.9602637,"Observed"
"631",2020-07-27,11.1665087,"Observed"
"632",2020-08-03,11.9376235,"Observed"
"633",2020-08-10,13.7064526,"Observed"
"634",2020-08-17,14.0401514,"Observed"
"635",2020-08-24,15.7109001,"Observed"
"636",2020-08-31,14.9183655,"Observed"
"637",2020-09-07,17.963367,"Observed"
"638",2020-09-14,13.2803102,"Observed"
"639",2020-09-21,14.6399074,"Observed"
"640",2020-09-28,15.6376217,"Observed"
"641",2020-10-05,15.5079752,"Observed"
"642",2020-10-12,20.891123,"Observed"
"643",2020-10-19,28.496299,"Observed"
"644",2020-10-26,35.8669839,"Observed"
"645",2020-11-02,50.182211380669,"Observed"
"646",2020-11-09,84.62195652182,"Observed"
"647",2020-11-16,97.726398484593,"Observed"
"648",2020-11-23,89.478626856956,"Observed"
"649",2020-11-30,69.537868990686,"Observed"
"650",2020-12-07,78.870161709874,"Observed"
"651",2020-12-14,67.475926083777,"Observed"
"652",2020-12-21,55.1798018,"Observed"
"653",2020-12-28,42.0392843,"Observed"
"654",2021-01-04,47.933126580623,"Observed"
"655",2021-01-11,54.837084132242,"Observed"
"656",2021-01-18,43.609697904846,"Observed"
"657",2021-01-25,36.6933394,"Observed"
"658",2021-02-01,26.8920646,"Observed"
"659",2021-02-08,21.9621158,"Observed"
"660",2021-02-15,17.457182,"Observed"
"661",2020-04-20,7.3314820651471,"Observed"
"662",2020-04-27,9.0884913704849,"Observed"
"663",2020-05-04,9.6380872763816,"Observed"
"664",2020-05-11,8.7383627045661,"Observed"
"665",2020-05-18,7.6922206906392,"Observed"
"666",2020-05-25,7.3442140166351,"Observed"
"667",2020-06-01,6.6078828222484,"Observed"
"668",2020-06-08,5.9224794338135,"Observed"
"669",2020-06-15,5.9267234176428,"Observed"
"670",2020-06-22,4.7150660343725,"Observed"
"671",2020-06-29,5.521423,"Observed"
"672",2020-07-06,7.0004513,"Observed"
"673",2020-07-13,7.4481916,"Observed"
"674",2020-07-20,10.9685762,"Observed"
"675",2020-07-27,12.0974759,"Observed"
"676",2020-08-03,11.7261273,"Observed"
"677",2020-08-10,13.918145,"Observed"
"678",2020-08-17,12.7616594,"Observed"
"679",2020-08-24,14.0051466,"Observed"
"680",2020-08-31,18.8178243,"Observed"
"681",2020-09-07,13.2603275,"Observed"
"682",2020-09-14,13.2136437,"Observed"
"683",2020-09-21,11.6709555,"Observed"
"684",2020-09-28,13.4576727,"Observed"
"685",2020-10-05,16.4730232,"Observed"
"686",2020-10-12,22.6458977,"Observed"
"687",2020-10-19,26.853807680011,"Observed"
"688",2020-10-26,32.71050536447,"Observed"
"689",2020-11-02,43.846718932601,"Observed"
"690",2020-11-09,62.30592659822,"Observed"
"691",2020-11-16,89.732672095189,"Observed"
"692",2020-11-23,93.900264215579,"Observed"
"693",2020-11-30,80.869111867658,"Observed"
"694",2020-12-07,102.617407001,"Observed"
"695",2020-12-14,91.650952786041,"Observed"
"696",2020-12-21,80.38741970303,"Observed"
"697",2020-12-28,59.661924672555,"Observed"
"698",2021-01-04,70.936067715139,"Observed"
"699",2021-01-11,79.952411360525,"Observed"
"700",2021-01-18,53.907082599999,"Observed"
"701",2021-01-25,43.6069338,"Observed"
"702",2021-02-01,32.2373012,"Observed"
"703",2021-02-08,26.3042118,"Observed"
"704",2021-02-15,18.9663637,"Observed"
"705",2020-04-20,2.9911934361644,"Observed"
"706",2020-04-27,6.5855291553586,"Observed"
"707",2020-05-04,9.4001931428313,"Observed"
"708",2020-05-11,9.1648205445757,"Observed"
"709",2020-05-18,6.2815062159451,"Observed"
"710",2020-05-25,3.3491559293447,"Observed"
"711",2020-06-01,4.781005902066,"Observed"
"712",2020-06-08,3.0794581605102,"Observed"
"713",2020-06-15,3.7659615720889,"Observed"
"714",2020-06-22,5.2272331195921,"Observed"
"715",2020-06-29,9.7238305,"Observed"
"716",2020-07-06,12.1265924,"Observed"
"717",2020-07-13,15.6816994,"Observed"
"718",2020-07-20,15.9759151,"Observed"
"719",2020-07-27,14.2106206,"Observed"
"720",2020-08-03,13.3475878,"Observed"
"721",2020-08-10,14.107645107942,"Observed"
"722",2020-08-17,16.8781767,"Observed"
"723",2020-08-24,16.510407,"Observed"
"724",2020-08-31,21.4336172,"Observed"
"725",2020-09-07,20.5558736,"Observed"
"726",2020-09-14,16.2309021,"Observed"
"727",2020-09-21,19.9870565,"Observed"
"728",2020-09-28,23.826572,"Observed"
"729",2020-10-05,19.8791774,"Observed"
"730",2020-10-12,26.185201555931,"Observed"
"731",2020-10-19,26.6510432,"Observed"
"732",2020-10-26,29.4019604,"Observed"
"733",2020-11-02,50.134363428433,"Observed"
"734",2020-11-09,71.06291028999,"Observed"
"735",2020-11-16,96.752848670424,"Observed"
"736",2020-11-23,94.085292556861,"Observed"
"737",2020-11-30,77.991691151138,"Observed"
"738",2020-12-07,82.483384901181,"Observed"
"739",2020-12-14,80.13946611022,"Observed"
"740",2020-12-21,50.874806393779,"Observed"
"741",2020-12-28,75.672290339161,"Observed"
"742",2021-01-04,74.9514618,"Observed"
"743",2021-01-11,79.369601570092,"Observed"
"744",2021-01-18,58.7401741,"Observed"
"745",2021-01-25,47.9375525,"Observed"
"746",2021-02-01,36.164019,"Observed"
"747",2021-02-08,31.0593758,"Observed"
"748",2021-02-15,22.2623249,"Observed"
"749",2020-04-20,3.1719932437823,"Observed"
"750",2020-04-27,3.5365166609105,"Observed"
"751",2020-05-04,3.5269239394071,"Observed"
"752",2020-05-11,4.5917160262816,"Observed"
"753",2020-05-18,3.9745842762312,"Observed"
"754",2020-05-25,2.0848181400666,"Observed"
"755",2020-06-01,4.6812480936464,"Observed"
"756",2020-06-08,4.5789257309438,"Observed"
"757",2020-06-15,3.7603468293226,"Observed"
"758",2020-06-22,3.8147056,"Observed"
"759",2020-06-29,4.8443244,"Observed"
"760",2020-07-06,5.7716208,"Observed"
"761",2020-07-13,7.9971322,"Observed"
"762",2020-07-20,12.0260752,"Observed"
"763",2020-07-27,13.3882416,"Observed"
"764",2020-08-03,12.492921,"Observed"
"765",2020-08-10,11.9781116,"Observed"
"766",2020-08-17,14.1876351,"Observed"
"767",2020-08-24,13.4553907,"Observed"
"768",2020-08-31,14.3794895,"Observed"
"769",2020-09-07,14.9262747,"Observed"
"770",2020-09-14,13.487366433744,"Observed"
"771",2020-09-21,14.8207547,"Observed"
"772",2020-09-28,16.0582158,"Observed"
"773",2020-10-05,19.8857117,"Observed"
"774",2020-10-12,24.8515438,"Observed"
"775",2020-10-19,23.3966477,"Observed"
"776",2020-10-26,30.7510676,"Observed"
"777",2020-11-02,37.728173672769,"Observed"
"778",2020-11-09,41.245504890673,"Observed"
"779",2020-11-16,52.871883352762,"Observed"
"780",2020-11-23,67.580722991269,"Observed"
"781",2020-11-30,60.14316625232,"Observed"
"782",2020-12-07,75.306061375319,"Observed"
"783",2020-12-14,71.0916591,"Observed"
"784",2020-12-21,62.1448475,"Observed"
"785",2020-12-28,45.584612584033,"Observed"
"786",2021-01-04,65.956355483364,"Observed"
"787",2021-01-11,84.8700047,"Observed"
"788",2021-01-18,73.4514686,"Observed"
"789",2021-01-25,61.3134783,"Observed"
"790",2021-02-01,53.3227413,"Observed"
"791",2021-02-08,45.6869349,"Observed"
"792",2021-02-15,34.3355478,"Observed"
"793",2020-04-20,10.780061606147,"Observed"
"794",2020-04-27,7.8299877344533,"Observed"
"795",2020-05-04,7.9990023833524,"Observed"
"796",2020-05-11,6.5577683772854,"Observed"
"797",2020-05-18,8.923973461873,"Observed"
"798",2020-05-25,9.2220538426587,"Observed"
"799",2020-06-01,8.0235863322832,"Observed"
"800",2020-06-08,8.349323655616,"Observed"
"801",2020-06-15,12.006186059069,"Observed"
"802",2020-06-22,10.10400301055,"Observed"
"803",2020-06-29,21.0438603,"Observed"
"804",2020-07-06,28.412899,"Observed"
"805",2020-07-13,41.4854138,"Observed"
"806",2020-07-20,46.2946488,"Observed"
"807",2020-07-27,46.1717291,"Observed"
"808",2020-08-03,33.584747233061,"Observed"
"809",2020-08-10,34.156324045702,"Observed"
"810",2020-08-17,20.0482104,"Observed"
"811",2020-08-24,15.6138806,"Observed"
"812",2020-08-31,14.2187415,"Observed"
"813",2020-09-07,15.3158002,"Observed"
"814",2020-09-14,14.6581795,"Observed"
"815",2020-09-21,10.8015726,"Observed"
"816",2020-09-28,11.1518938,"Observed"
"817",2020-10-05,10.5127112,"Observed"
"818",2020-10-12,11.084288,"Observed"
"819",2020-10-19,11.8709743,"Observed"
"820",2020-10-26,12.4579161,"Observed"
"821",2020-11-02,11.001317146524,"Observed"
"822",2020-11-09,14.513748850009,"Observed"
"823",2020-11-16,19.495071502108,"Observed"
"824",2020-11-23,81.363651980031,"Observed"
"825",2020-11-30,34.583470158374,"Observed"
"826",2020-12-07,60.593288127139,"Observed"
"827",2020-12-14,53.81119121586,"Observed"
"828",2020-12-21,54.140001532809,"Observed"
"829",2020-12-28,40.803209237861,"Observed"
"830",2021-01-04,66.502654851375,"Observed"
"831",2021-01-11,80.063775680316,"Observed"
"832",2021-01-18,66.714691410903,"Observed"
"833",2021-01-25,49.161751874326,"Observed"
"834",2021-02-01,48.0892771,"Observed"
"835",2021-02-08,35.0628572,"Observed"
"836",2021-02-15,22.8938024,"Observed"
"837",2020-04-20,26.482189623794,"Observed"
"838",2020-04-27,34.859822124333,"Observed"
"839",2020-05-04,26.167147530751,"Observed"
"840",2020-05-11,19.431050146597,"Observed"
"841",2020-05-18,17.804023547655,"Observed"
"842",2020-05-25,12.889781425247,"Observed"
"843",2020-06-01,15.598728896351,"Observed"
"844",2020-06-08,5.8220607852578,"Observed"
"845",2020-06-15,4.3173202619053,"Observed"
"846",2020-06-22,3.1524935757839,"Observed"
"847",2020-06-29,3.1918738374144,"Observed"
"848",2020-07-06,2.8747590990219,"Observed"
"849",2020-07-13,3.5027706,"Observed"
"850",2020-07-20,4.0665302,"Observed"
"851",2020-07-27,4.4292431107497,"Observed"
"852",2020-08-03,5.6603944480381,"Observed"
"853",2020-08-10,5.5090913,"Observed"
"854",2020-08-17,5.2355022,"Observed"
"855",2020-08-24,4.5204395061044,"Observed"
"856",2020-08-31,5.2044124712646,"Observed"
"857",2020-09-07,0.7357891,"Observed"
"858",2020-09-14,6.8708193,"Observed"
"859",2020-09-21,5.4448393317451,"Observed"
"860",2020-09-28,5.4883648840735,"Observed"
"861",2020-10-05,8.5620979365966,"Observed"
"862",2020-10-12,8.2698549423918,"Observed"
"863",2020-10-19,13.706403692741,"Observed"
"864",2020-10-26,14.282599099755,"Observed"
"865",2020-11-02,16.72832061154,"Observed"
"866",2020-11-09,23.901746164326,"Observed"
"867",2020-11-16,34.389331630116,"Observed"
"868",2020-11-23,35.962469449985,"Observed"
"869",2020-11-30,34.202793548709,"Observed"
"870",2020-12-07,65.736019887944,"Observed"
"871",2020-12-14,66.264544451932,"Observed"
"872",2020-12-21,72.838975498866,"Observed"
"873",2020-12-28,-6.506033750418,"Observed"
"874",2021-01-04,67.7361226497,"Observed"
"875",2021-01-11,115.66604634464,"Observed"
"876",2021-01-18,79.187488202762,"Observed"
"877",2021-01-25,57.758407939757,"Observed"
"878",2021-02-01,43.552496717914,"Observed"
"879",2021-02-08,36.0453753,"Observed"
"880",2021-02-15,26.7972317,"Observed"
"881",2020-04-20,11.21225640221,"Observed"
"882",2020-04-27,13.721722429428,"Observed"
"883",2020-05-04,16.313892139275,"Observed"
"884",2020-05-11,16.502929128143,"Observed"
"885",2020-05-18,15.09696652344,"Observed"
"886",2020-05-25,18.719387822615,"Observed"
"887",2020-06-01,13.331833639888,"Observed"
"888",2020-06-08,11.982582131846,"Observed"
"889",2020-06-15,8.5397459720944,"Observed"
"890",2020-06-22,5.5647763597903,"Observed"
"891",2020-06-29,6.8242353,"Observed"
"892",2020-07-06,6.2618503,"Observed"
"893",2020-07-13,10.293064,"Observed"
"894",2020-07-20,10.4561084,"Observed"
"895",2020-07-27,14.6291,"Observed"
"896",2020-08-03,14.8110481,"Observed"
"897",2020-08-10,12.0841895,"Observed"
"898",2020-08-17,10.5317232,"Observed"
"899",2020-08-24,9.3431532,"Observed"
"900",2020-08-31,8.4594052518256,"Observed"
"901",2020-09-07,10.949967580156,"Observed"
"902",2020-09-14,8.8918274,"Observed"
"903",2020-09-21,9.2675384,"Observed"
"904",2020-09-28,7.8261313,"Observed"
"905",2020-10-05,9.2415458,"Observed"
"906",2020-10-12,9.6172568,"Observed"
"907",2020-10-19,10.144197415108,"Observed"
"908",2020-10-26,11.082293472364,"Observed"
"909",2020-11-02,14.532218519198,"Observed"
"910",2020-11-09,19.7945356968,"Observed"
"911",2020-11-16,29.028992602983,"Observed"
"912",2020-11-23,38.140575466402,"Observed"
"913",2020-11-30,34.435450484596,"Observed"
"914",2020-12-07,44.799403399263,"Observed"
"915",2020-12-14,46.389677068112,"Observed"
"916",2020-12-21,38.072049557937,"Observed"
"917",2020-12-28,38.067323633215,"Observed"
"918",2021-01-04,43.995996196576,"Observed"
"919",2021-01-11,51.711068304735,"Observed"
"920",2021-01-18,43.780966621739,"Observed"
"921",2021-01-25,35.264850273253,"Observed"
"922",2021-02-01,29.532303585843,"Observed"
"923",2021-02-08,21.0705354,"Observed"
"924",2021-02-15,16.8999068,"Observed"
"925",2020-04-20,1.89170840824,"Observed"
"926",2020-04-27,1.5728811484243,"Observed"
"927",2020-05-04,1.9342187095488,"Observed"
"928",2020-05-11,2.7312868590881,"Observed"
"929",2020-05-18,2.6568938317978,"Observed"
"930",2020-05-25,3.0713692695582,"Observed"
"931",2020-06-01,3.666513487881,"Observed"
"932",2020-06-08,2.5825008045075,"Observed"
"933",2020-06-15,2.3274389966549,"Observed"
"934",2020-06-22,1.7322947783322,"Observed"
"935",2020-06-29,2.6994041,"Observed"
"936",2020-07-06,2.2955563,"Observed"
"937",2020-07-13,1.3390745,"Observed"
"938",2020-07-20,1.5409984,"Observed"
"939",2020-07-27,1.3497021,"Observed"
"940",2020-08-03,1.4028399,"Observed"
"941",2020-08-10,0.8608336,"Observed"
"942",2020-08-17,1.551626,"Observed"
"943",2020-08-24,1.7004121,"Observed"
"944",2020-08-31,1.8066878056225,"Observed"
"945",2020-09-07,1.9873565861847,"Observed"
"946",2020-09-14,-0.8608336,"Observed"
"947",2020-09-21,5.0480983,"Observed"
"948",2020-09-28,2.051122,"Observed"
"949",2020-10-05,2.5931284,"Observed"
"950",2020-10-12,2.2317908,"Observed"
"951",2020-10-19,2.1999081,"Observed"
"952",2020-10-26,3.103252,"Observed"
"953",2020-11-02,5.7920285533192,"Observed"
"954",2020-11-09,13.401372487588,"Observed"
"955",2020-11-16,13.84773065133,"Observed"
"956",2020-11-23,15.261198169847,"Observed"
"957",2020-11-30,12.572421612067,"Observed"
"958",2020-12-07,19.055242561654,"Observed"
"959",2020-12-14,27.35537889219,"Observed"
"960",2020-12-21,31.202561160633,"Observed"
"961",2020-12-28,32.244063542698,"Observed"
"962",2021-01-04,44.7527197,"Observed"
"963",2021-01-11,40.0447038,"Observed"
"964",2021-01-18,41.9470398,"Observed"
"965",2021-01-25,36.6651349,"Observed"
"966",2021-02-01,23.9970651,"Observed"
"967",2021-02-08,15.5800254,"Observed"
"968",2021-02-15,13.3694898,"Observed"
"969",2020-04-20,9.0962409037055,"Observed"
"970",2020-04-27,8.893116794832,"Observed"
"971",2020-05-04,8.206500088781,"Observed"
"972",2020-05-11,5.14533394097,"Observed"
"973",2020-05-18,6.2410597677098,"Observed"
"974",2020-05-25,4.2498713201618,"Observed"
"975",2020-06-01,3.7906963979902,"Observed"
"976",2020-06-08,10.220575759864,"Observed"
"977",2020-06-15,1.9983407049027,"Observed"
"978",2020-06-22,2.6635006388897,"Observed"
"979",2020-06-29,3.2771643,"Observed"
"980",2020-07-06,4.3542943,"Observed"
"981",2020-07-13,5.6231047,"Observed"
"982",2020-07-20,7.4340563,"Observed"
"983",2020-07-27,6.8346971,"Observed"
"984",2020-08-03,7.4397781,"Observed"
"985",2020-08-10,7.0549867,"Observed"
"986",2020-08-17,7.7859474,"Observed"
"987",2020-08-24,7.0621389,"Observed"
"988",2020-08-31,7.6371804,"Observed"
"989",2020-09-07,7.692968,"Observed"
"990",2020-09-14,8.4167765,"Observed"
"991",2020-09-21,7.6886767,"Observed"
"992",2020-09-28,8.6399269,"Observed"
"993",2020-10-05,10.0474911,"Observed"
"994",2020-10-12,12.4020143,"Observed"
"995",2020-10-19,18.2053559,"Observed"
"996",2020-10-26,22.2349377,"Observed"
"997",2020-11-02,35.272072370431,"Observed"
"998",2020-11-09,48.611032336943,"Observed"
"999",2020-11-16,72.446645197211,"Observed"
"1000",2020-11-23,74.396350552102,"Observed"
"1001",2020-11-30,68.630200672744,"Observed"
"1002",2020-12-07,67.8877964,"Observed"
"1003",2020-12-14,51.832409,"Observed"
"1004",2020-12-21,40.7106489,"Observed"
"1005",2020-12-28,26.859587269834,"Observed"
"1006",2021-01-04,33.957487468637,"Observed"
"1007",2021-01-11,34.432397356989,"Observed"
"1008",2021-01-18,24.955656362014,"Observed"
"1009",2021-01-25,21.406706262612,"Observed"
"1010",2021-02-01,18.0480062,"Observed"
"1011",2021-02-08,14.3531501,"Observed"
"1012",2021-02-15,10.9744237,"Observed"
"1013",2020-04-20,2.067004169269,"Observed"
"1014",2020-04-27,2.2949825702913,"Observed"
"1015",2020-05-04,9.7346777236529,"Observed"
"1016",2020-05-11,11.606633705381,"Observed"
"1017",2020-05-18,11.591435145312,"Observed"
"1018",2020-05-25,12.51854730947,"Observed"
"1019",2020-06-01,9.8587992975428,"Observed"
"1020",2020-06-08,7.642342620937,"Observed"
"1021",2020-06-15,6.2516743747008,"Observed"
"1022",2020-06-22,6.4239247221399,"Observed"
"1023",2020-06-29,6.6772341,"Observed"
"1024",2020-07-06,6.8596168,"Observed"
"1025",2020-07-13,10.6465913,"Observed"
"1026",2020-07-20,9.2837871,"Observed"
"1027",2020-07-27,13.3620674,"Observed"
"1028",2020-08-03,12.219642294796,"Observed"
"1029",2020-08-10,12.6148049,"Observed"
"1030",2020-08-17,10.638992,"Observed"
"1031",2020-08-24,11.6066337,"Observed"
"1032",2020-08-31,14.0991976,"Observed"
"1033",2020-09-07,13.5799134,"Observed"
"1034",2020-09-14,9.4332396,"Observed"
"1035",2020-09-21,15.1808284,"Observed"
"1036",2020-09-28,16.961593,"Observed"
"1037",2020-10-05,18.1394814,"Observed"
"1038",2020-10-12,21.8859265,"Observed"
"1039",2020-10-19,30.6301647,"Observed"
"1040",2020-10-26,30.407252509688,"Observed"
"1041",2020-11-02,49.549838915528,"Observed"
"1042",2020-11-09,70.138821621188,"Observed"
"1043",2020-11-16,132.13628123253,"Observed"
"1044",2020-11-23,100.18637487593,"Observed"
"1045",2020-11-30,107.05612402673,"Observed"
"1046",2020-12-07,94.707293971359,"Observed"
"1047",2020-12-14,65.067568745114,"Observed"
"1048",2020-12-21,44.243008358397,"Observed"
"1049",2020-12-28,27.441000203053,"Observed"
"1050",2021-01-04,34.320881727237,"Observed"
"1051",2021-01-11,35.12133922416,"Observed"
"1052",2021-01-18,24.816715497951,"Observed"
"1053",2021-01-25,21.3641093,"Observed"
"1054",2021-02-01,17.0882477,"Observed"
"1055",2021-02-08,15.5962557,"Observed"
"1056",2021-02-15,13.8990832,"Observed"
"1057",2020-04-20,3.2959362502617,"Observed"
"1058",2020-04-27,3.114380439866,"Observed"
"1059",2020-05-04,3.6543925938637,"Observed"
"1060",2020-05-11,2.6907502156092,"Observed"
"1061",2020-05-18,2.3858295596881,"Observed"
"1062",2020-05-25,2.9537733768236,"Observed"
"1063",2020-06-01,2.7000607699884,"Observed"
"1064",2020-06-08,3.2656769485291,"Observed"
"1065",2020-06-15,3.3983523484337,"Observed"
"1066",2020-06-22,4.5621716458425,"Observed"
"1067",2020-06-29,6.743169,"Observed"
"1068",2020-07-06,6.4848011,"Observed"
"1069",2020-07-13,9.4665062,"Observed"
"1070",2020-07-20,13.3396968,"Observed"
"1071",2020-07-27,21.9356661,"Observed"
"1072",2020-08-03,22.9062914,"Observed"
"1073",2020-08-10,16.4145074,"Observed"
"1074",2020-08-17,20.1922648,"Observed"
"1075",2020-08-24,16.9940894,"Observed"
"1076",2020-08-31,20.4087352,"Observed"
"1077",2020-09-07,22.3965386,"Observed"
"1078",2020-09-14,22.664217,"Observed"
"1079",2020-09-21,23.7907941,"Observed"
"1080",2020-09-28,24.1096806,"Observed"
"1081",2020-10-05,20.4785644,"Observed"
"1082",2020-10-12,25.1664285,"Observed"
"1083",2020-10-19,29.0163427,"Observed"
"1084",2020-10-26,37.2887703,"Observed"
"1085",2020-11-02,41.215496598436,"Observed"
"1086",2020-11-09,61.154048801643,"Observed"
"1087",2020-11-16,74.924358728584,"Observed"
"1088",2020-11-23,69.3031115221,"Observed"
"1089",2020-11-30,55.935483072062,"Observed"
"1090",2020-12-07,59.385043469582,"Observed"
"1091",2020-12-14,51.582798899753,"Observed"
"1092",2020-12-21,46.727344790964,"Observed"
"1093",2020-12-28,-12.2270855,"Observed"
"1094",2021-01-04,87.9149097,"Observed"
"1095",2021-01-11,51.263912412263,"Observed"
"1096",2021-01-18,32.249432731198,"Observed"
"1097",2021-01-25,24.905732964548,"Observed"
"1098",2021-02-01,23.4206995,"Observed"
"1099",2021-02-08,16.4494219,"Observed"
"1100",2021-02-15,11.6451759,"Observed"
"1101",2020-04-20,7.5265048893721,"Observed"
"1102",2020-04-27,7.5937058258844,"Observed"
"1103",2020-05-04,8.5729194722058,"Observed"
"1104",2020-05-11,8.6257202080368,"Observed"
"1105",2020-05-18,8.3953169971377,"Observed"
"1106",2020-05-25,9.7489358611702,"Observed"
"1107",2020-06-01,10.920152183241,"Observed"
"1108",2020-06-08,9.7249355267015,"Observed"
"1109",2020-06-15,9.7633360618514,"Observed"
"1110",2020-06-22,11.990567100543,"Observed"
"1111",2020-06-29,20.5490864,"Observed"
"1112",2020-07-06,22.5123137,"Observed"
"1113",2020-07-13,26.0307628,"Observed"
"1114",2020-07-20,34.6036822,"Observed"
"1115",2020-07-27,43.527006592364,"Observed"
"1116",2020-08-03,39.2069464,"Observed"
"1117",2020-08-10,31.3156364,"Observed"
"1118",2020-08-17,22.8627186,"Observed"
"1119",2020-08-24,28.7668009,"Observed"
"1120",2020-08-31,21.816304,"Observed"
"1121",2020-09-07,20.0642796,"Observed"
"1122",2020-09-14,13.8625932,"Observed"
"1123",2020-09-21,16.9826367,"Observed"
"1124",2020-09-28,16.7666337,"Observed"
"1125",2020-10-05,17.5394444,"Observed"
"1126",2020-10-12,21.720302694138,"Observed"
"1127",2020-10-19,29.251607650404,"Observed"
"1128",2020-10-26,25.416354202312,"Observed"
"1129",2020-11-02,23.477127177244,"Observed"
"1130",2020-11-09,27.341181026699,"Observed"
"1131",2020-11-16,36.922114546588,"Observed"
"1132",2020-11-23,43.071000237459,"Observed"
"1133",2020-11-30,45.125428867977,"Observed"
"1134",2020-12-07,62.036064534595,"Observed"
"1135",2020-12-14,71.525796783504,"Observed"
"1136",2020-12-21,69.144963604213,"Observed"
"1137",2020-12-28,60.428042125195,"Observed"
"1138",2021-01-04,74.823442739498,"Observed"
"1139",2021-01-11,79.834712576554,"Observed"
"1140",2021-01-18,65.391311293314,"Observed"
"1141",2021-01-25,53.827950146313,"Observed"
"1142",2021-02-01,50.688706397812,"Observed"
"1143",2021-02-08,31.714042,"Observed"
"1144",2021-02-15,27.2067792,"Observed"
"1145",2020-04-20,1.3633728025304,"Observed"
"1146",2020-04-27,0.21386240039693,"Observed"
"1147",2020-05-04,0.093564800173656,"Observed"
"1148",2020-05-11,0.053465600099232,"Observed"
"1149",2020-05-18,0.14703040027289,"Observed"
"1150",2020-05-25,0.1603968002977,"Observed"
"1151",2020-06-01,0.53465600099232,"Observed"
"1152",2020-06-08,0.41435840076905,"Observed"
"1153",2020-06-15,0.8287168015381,"Observed"
"1154",2020-06-22,1.6440672030514,"Observed"
"1155",2020-06-29,2.7000128,"Observed"
"1156",2020-07-06,4.4376448,"Observed"
"1157",2020-07-13,8.01984,"Observed"
"1158",2020-07-20,9.9980672,"Observed"
"1159",2020-07-27,10.158464,"Observed"
"1160",2020-08-03,11.3881728,"Observed"
"1161",2020-08-10,10.4792576,"Observed"
"1162",2020-08-17,10.35896,"Observed"
"1163",2020-08-24,9.3163808,"Observed"
"1164",2020-08-31,12.4574848,"Observed"
"1165",2020-09-07,11.962928,"Observed"
"1166",2020-09-14,10.5728224,"Observed"
"1167",2020-09-21,17.670380832796,"Observed"
"1168",2020-09-28,26.5189376,"Observed"
"1169",2020-10-05,32.5338177,"Observed"
"1170",2020-10-12,57.181459306129,"Observed"
"1171",2020-10-19,57.0076961,"Observed"
"1172",2020-10-26,68.1953729,"Observed"
"1173",2020-11-02,76.362243341728,"Observed"
"1174",2020-11-09,77.070662543043,"Observed"
"1175",2020-11-16,107.63961939978,"Observed"
"1176",2020-11-23,111.6896386073,"Observed"
"1177",2020-11-30,77.765715344333,"Observed"
"1178",2020-12-07,85.384563358474,"Observed"
"1179",2020-12-14,62.648316916275,"Observed"
"1180",2020-12-21,54.0002561,"Observed"
"1181",2020-12-28,35.8754177,"Observed"
"1182",2021-01-04,35.420960065741,"Observed"
"1183",2021-01-11,53.545798499381,"Observed"
"1184",2021-01-18,39.043254472464,"Observed"
"1185",2021-01-25,29.8605377,"Observed"
"1186",2021-02-01,30.2347969,"Observed"
"1187",2021-02-08,24.6476416,"Observed"
"1188",2021-02-15,21.7471328,"Observed"
"1189",2020-04-20,2.5906951709605,"Observed"
"1190",2020-04-27,2.7214558105043,"Observed"
"1191",2020-05-04,4.311014834958,"Observed"
"1192",2020-05-11,4.3491533548249,"Observed"
"1193",2020-05-18,5.4252044510704,"Observed"
"1194",2020-05-25,6.68922396666,"Observed"
"1195",2020-06-01,7.2476808647114,"Observed"
"1196",2020-06-08,9.679011506228,"Observed"
"1197",2020-06-15,11.897856108486,"Observed"
"1198",2020-06-22,11.579127049598,"Observed"
"1199",2020-06-29,13.4737942,"Observed"
"1200",2020-07-06,15.0415598,"Observed"
"1201",2020-07-13,17.707169938216,"Observed"
"1202",2020-07-20,18.4127326,"Observed"
"1203",2020-07-27,18.0994519,"Observed"
"1204",2020-08-03,16.614773762028,"Observed"
"1205",2020-08-10,14.0390616,"Observed"
"1206",2020-08-17,13.4070518,"Observed"
"1207",2020-08-24,14.8195391,"Observed"
"1208",2020-08-31,14.8644881,"Observed"
"1209",2020-09-07,14.4517748,"Observed"
"1210",2020-09-14,10.7073895,"Observed"
"1211",2020-09-21,11.6799217,"Observed"
"1212",2020-09-28,18.8935503,"Observed"
"1213",2020-10-05,15.6667591,"Observed"
"1214",2020-10-12,17.7303255,"Observed"
"1215",2020-10-19,19.6508724,"Observed"
"1216",2020-10-26,18.2193158,"Observed"
"1217",2020-11-02,15.303081096604,"Observed"
"1218",2020-11-09,29.836581345894,"Observed"
